id,original_tweet_id,replied_date,author_id,original_author_id,screen_name,original_screen_name
991837800109666304,991835323612135424,2018-05-03 00:32:13,961211957717159937,961211957717159937,ilovefpalice,ilovefpalice
991224136251752448,991036505857675264,2018-05-01 07:53:44,714949505720823808,759251,DebraMMason1,CNN
991819764216483840,991818378632249344,2018-05-02 23:20:33,2989558063,939320182022877184,ChaiShepherd,CryptoCaptain24
991886839916191744,991886387849957376,2018-05-03 03:47:05,931753279008247809,931753279008247809,5POUNDCAKE,5POUNDCAKE
991805097146572802,991671612557668357,2018-05-02 22:22:16,18565517,97009495,biggmilt,5starbasketball
991870490510688262,991869556233682944,2018-05-03 02:42:07,916124609791086597,885827899940458496,fabulouseari,musicnewsfact
991723249485733889,991721357762277377,2018-05-02 16:57:02,968218727849357329,980645981703327744,iamfakelpayne_,Sam73260689
991903256426303488,991761114240290816,2018-05-03 04:52:19,902214159907086337,229539398,JoeRoga72840992,TravisRagsdale
992700971108073472,992700507738267648,2018-05-05 09:42:09,820777591976038400,3792739280,synchroshipping,superpunchygirl
991870490535837696,991870331831902208,2018-05-03 02:42:07,983919209737408512,2619336887,PaigeEsry,hannawinburn
991870490544193537,991870300785491968,2018-05-03 02:42:07,3648509775,439601231,Hayyy_01,ScottCottos
991487314944757761,991487313376137216,2018-05-02 01:19:31,204468961,204468961,RafiDAngelo,RafiDAngelo
991788756121206784,991787020904169473,2018-05-02 21:17:20,706623202408034304,14515799,DaKineFiveO,brianstelter
991772419298820102,991771498477170688,2018-05-02 20:12:25,948179483990863875,96775426,Mingeniuskk,XUMlNGHAO__O
991854145329131521,990197285425504257,2018-05-03 01:37:10,56184695,3369187348,gatorfun1,Trumplican101
991756019591102464,991712973042438145,2018-05-02 19:07:15,33320422,878247600096509952,JoAnnEileen,RealCandaceO
991837804329029633,991443837963915264,2018-05-03 00:32:14,948755384834998274,703363138440155137,TeasingCoconut,NeptuneRemixx
991833606044692480,991826798496317440,2018-05-03 00:15:33,718474279210323968,718474279210323968,NHLGIFs,NHLGIFs
991739636639772676,991739460084731904,2018-05-02 18:02:09,49474900,74018170,MadrinaMech,jADORE_ni
992684688832651264,992649173492170752,2018-05-05 08:37:27,1028302788,384754353,Artist_Rack,_showtimer83
992717337274011648,992712348522762240,2018-05-05 10:47:11,860347024213979136,2576359533,OEVOapp,_ronnie_foreman
992457284604321793,992449165488771072,2018-05-04 17:33:50,3044537835,761623136416694272,calogero_rizzo,SophiaRood
991903260632993793,991845365656645635,2018-05-03 04:52:20,784901983702441984,785855476068212738,Determined1776,barricko_bama
991111929077870592,990284215618023424,2018-05-01 00:27:52,818941136,818941136,SOMEXlCAN,SOMEXlCAN
991111929077870592,990284215618023424,2018-05-01 00:27:52,818941136,818941136,SOMEXlCAN,SOMEXlCAN
991919626811531264,882055805805187072,2018-05-03 05:57:22,525763897,721863839386456066,Sadeemur,imjushavinfunwi
991805101349265409,991804934965391360,2018-05-02 22:22:17,954816716760080384,910219108171558913,misstillybates,stinkyfeet20
991870490510704641,991870049731403776,2018-05-03 02:42:07,804200179524108288,804200179524108288,beetxt,beetxt
991886844127137792,991886492409589760,2018-05-03 03:47:06,3779924233,720402356555231232,lameassleena,gaylibrawhore
991886844114735104,991886050271281152,2018-05-03 03:47:06,975579837720154112,975579837720154112,lithesome_neet,lithesome_neet
991805101336559616,991800899747045376,2018-05-02 22:22:17,1449728748,30183485,jasminnemendez,Danez_Smif
991723253680037888,991616161417781249,2018-05-02 16:57:03,391035727,909135052910428160,MoXiEb2k,AllyMorton
991919626807402496,991902886723444737,2018-05-03 05:57:22,760167835385692161,961910778084413440,classy_kim0,ninazynth
991914028200091649,991913867826597888,2018-05-03 05:35:07,959486487854161921,959486487854161921,I__GotNoJams,I__GotNoJams
991756019599458304,991756005774999553,2018-05-02 19:07:15,813968387235868672,813968387235868672,skwikklee,skwikklee
991756019591151619,991755980940693505,2018-05-02 19:07:15,724054915610451968,11536362,niceguyahmed,ums
991821433935286272,991819135968468993,2018-05-02 23:27:11,123796766,30824949,jewdith123,fatimainthecut
991788760336683008,991788451245776896,2018-05-02 21:17:21,79449809,79449809,AbangMercy,AbangMercy
992668352018460672,992667303572529153,2018-05-05 07:32:32,4825358740,149175305,firionieI,belovedcaptain
991854149527519232,991833316318789632,2018-05-03 01:37:11,53845722,449757968,61xx88,gwiyomica
991756023768666112,991754100139323392,2018-05-02 19:07:16,944407521158078464,956502588874256385,DavidGSnap,platinumcpromo
992684697191936000,992539292760248320,2018-05-05 08:37:29,945217351754174464,949528847422279682,ellie95638679,cypheresque
992668351993278464,992668065417515009,2018-05-05 07:32:32,1188311581,1188311581,_MoonlightP,_MoonlightP
991788760328220679,991784058853052416,2018-05-02 21:17:21,2320084887,64007548,DarrenB10702959,dlobrown75
991854145324937216,991854018061307905,2018-05-03 01:37:10,60354714,4784522346,fl0riography,jordanxavr
991739640808988679,990791929410473984,2018-05-02 18:02:10,3117584231,718917129647427584,nateofficial_zw,miaperezm
991723257878470661,991709794720534528,2018-05-02 16:57:04,718471034245132288,875022170,weatheral1,IShallResist
992684697195970560,992674051263946752,2018-05-05 08:37:29,4752162356,628403474,JLYN_XO,badvibesmami
991854149506617344,991732840415969280,2018-05-03 01:37:11,874709630,23134068,MassivRuss,TimPawlenty
991919635187482624,991919197482516480,2018-05-03 05:57:24,1281138384,363774759,Ashweed_24,jayde_trippin
991870490510753792,991861502641672193,2018-05-03 02:42:07,280830524,17919393,4cryineye,W7VOA
991903264810692608,991902266893393920,2018-05-03 04:52:21,4418164353,991331406797209600,BloodwingBX,DahliaDumaurier
992717156394651649,992717103751946240,2018-05-05 10:46:28,751903083307950080,732610292610371588,saywallahifam,champagnema__
992717156394651649,992717103751946240,2018-05-05 10:46:28,751903083307950080,732610292610371588,saywallahifam,champagnema__
991756023785578502,991752896185360385,2018-05-02 19:07:16,40281289,3017873026,IdleCannibal,moviehistories
991723257882652672,991721451794391040,2018-05-02 16:57:04,985931444747952129,184727195,_ElMarlo_,ZuzileMkhize
992716587047124992,992715002573287424,2018-05-05 10:44:12,3389600660,3389600660,gaylalisas,gaylalisas
991723257878515712,991717056302272512,2018-05-02 16:57:04,478291939,491367891,TlaleLee,Tendai_FC
991919635204395008,991918976824295424,2018-05-03 05:57:24,18345527,6272332,bessyboo,sdwolfpup
991837812688343040,991835659039137797,2018-05-03 00:32:16,326524542,182190798,itsvAcyaLL,collin_russ
991886848334188544,991655564005531648,2018-05-03 03:47:07,749315087467413504,17191359,Mj_Blakes,TaylahTalks
991854153726033921,991726273708912642,2018-05-03 01:37:12,759460054558834688,19038934,BuiltTough84,CBCAlerts
991805109716901888,991804535512453120,2018-05-02 22:22:19,2170932320,3345149242,grxcesumner,skeletcl
991739645036724225,991478815527522307,2018-05-02 18:02:11,989581839449894912,2351471457,Blaise59474502,skinnygxga
991788764518285313,991788178163019778,2018-05-02 21:17:22,2252220779,2944822816,MalcomXxtacy,GadaffiT
991903269021626368,991809653980966913,2018-05-03 04:52:22,2209619336,25073877,kathleengidding,realDonaldTrump
991899633143042048,991899410786390018,2018-05-03 04:37:55,285948789,285948789,KingTrillaX,KingTrillaX
992717349856923649,992712745870077953,2018-05-05 10:47:14,893580264634535936,366247224,RowanB_rb,atothebto
991870498899480577,991868817725886470,2018-05-03 02:42:09,250363958,172151375,NickKruel14,Bkruel13
991723262060171265,991687648870715395,2018-05-02 16:57:05,936071534950666240,700542882,HalfBlackington,ambslynnn
991723262081150978,991723131457896449,2018-05-02 16:57:05,984497910112022529,811707303896322048,Lilskiess24,Ifcmatt
991772431877656576,991772113022398464,2018-05-02 20:12:28,2391720233,840140828,itstotallyalii,calumeyecrinkIe
991837718782017538,991832489420316673,2018-05-03 00:31:54,56855530,56855530,AnthonyDiComo,AnthonyDiComo
991837718782017538,991832489420316673,2018-05-03 00:31:54,56855530,56855530,AnthonyDiComo,AnthonyDiComo
991805109712629760,991783097044799489,2018-05-02 22:22:19,40711067,2825364882,CluckandChip,DunningRandall
991886852528398337,991867677449834497,2018-05-03 03:47:08,1707747062,52832886,TioSantiagoG,ViviVacca
991723262081150976,991722645262688256,2018-05-02 16:57:05,2843020087,231974060,chinkp__,_jaazzzzzz
991872192098000897,991554001043849217,2018-05-03 02:48:53,2971700880,2971700880,EvanderGriiim,EvanderGriiim
991805109708443649,991800767970463744,2018-05-02 22:22:19,16532422,15063486,wjappe,catoletters
990767858136375296,990767091602030593,2018-04-30 01:40:39,4837297845,4837297845,JazzKellie,JazzKellie
990767858136375296,990767091602030593,2018-04-30 01:40:39,4837297845,4837297845,JazzKellie,JazzKellie
991884443211231237,991883376541028353,2018-05-03 03:37:34,752349294871605248,752349294871605248,starkzstrange,starkzstrange
992700987872858112,992700875331158016,2018-05-05 09:42:13,868902973098909696,896939026413998084,baekguccie,kthpjs
992700987889606656,992700815700889600,2018-05-05 09:42:13,475000597,25818905,JoelWattsOnline,DannyJaqq
991870503110373381,991870173668757504,2018-05-03 02:42:10,372479253,15463671,Duck_person,samstein
992409725949034498,992403893521821697,2018-05-04 14:24:51,2776051044,2776051044,ALDENaticsCAV,ALDENaticsCAV
992684705605668864,992595030421458944,2018-05-05 08:37:31,2962796459,2735188257,GlamByIsabella,squatch_33
991499012099391488,976819819075928066,2018-05-02 02:06:00,2343137438,4891684280,ahnyewoan,sanatouzakie
991719758172184577,991719700085248000,2018-05-02 16:43:10,3442678401,3442678401,lynieg88,lynieg88
991903273199140866,991902002853564416,2018-05-03 04:52:23,154924905,3093875129,RealBigShingi,TakundaGM
991903273194942464,991761834536390656,2018-05-03 04:52:23,3073619804,931714988498075649,Page_Ahead_,The_Whatsits
991903273228550145,991901414694760450,2018-05-03 04:52:23,201270975,64643056,GIVEMEUSERNAME1,RT_com
992668364576247808,992657147795095552,2018-05-05 07:32:35,4701910034,958823618233815040,joydreaux,xdefdan
991756032174186497,991736423643602944,2018-05-02 19:07:18,840291921532731398,357606935,CJCCTN,elizabethforma
991772431915380747,991771356026023937,2018-05-02 20:12:28,2273752231,770769805,daswhalebeard,RycasterOnline
992668368779075584,992593684419043328,2018-05-05 07:32:36,2719564270,1443346350,taegukisnotover,httppjmn
991473675630194688,991346762903408641,2018-05-02 00:25:19,991472463212097536,244236742,BiceWendy,BobSeger
991723434626269184,991723404502814721,2018-05-02 16:57:46,4127789114,4127789114,iam_ginghs,iam_ginghs
992733653116518400,992732982258683904,2018-05-05 11:52:01,992597511134220288,3634527315,princessmorbuxx,OfficalMcKay
991837816920395776,991837638385643520,2018-05-03 00:32:17,183918971,1403470410,Shabaneezy,Queenaexo
991788768721035264,991772835000569862,2018-05-02 21:17:23,340057787,340057787,STVlNCENT,STVlNCENT
991837816882712576,991834860242300929,2018-05-03 00:32:17,351241161,596744235,davidsnider_,LateRoundQB
991778811632148481,991774961827270659,2018-05-02 20:37:49,66503599,2951692258,bentman013,GabbyBellot
992668368791654400,992668232292200449,2018-05-05 07:32:36,20705291,106194268,snazzyshazzy,katiethfc
991756032161480711,991755815362138112,2018-05-02 19:07:18,989882991580246022,2349238916,Chrisballhardd1,gillianmenefeee
991779474906722305,991690248399794176,2018-05-02 20:40:27,21917063,25073877,cbn2,realDonaldTrump
991788768712691713,991583749476372480,2018-05-02 21:17:23,1133601542,91870534,trueproficient,MichaelRosenYes
991739649205899264,991711225418539008,2018-05-02 18:02:12,2218461564,361919460,Ed_Baptist,DavidAstinWalsh
991854157920423936,991840192196677632,2018-05-03 01:37:13,908467827828563969,908467827828563969,guxtx,guxtx
991618533762224129,991618526770319360,2018-05-02 10:00:56,2501194554,2501194554,indialegalmedia,indialegalmedia
991723266283921408,991722348863672321,2018-05-02 16:57:06,311193143,889770679914045441,Lois_Luthor,hnnigram
991788016954851329,991779642250936320,2018-05-02 21:14:24,900063704422547456,306446395,sdss_3456,MauraWest
991903277385052160,991903149697843200,2018-05-03 04:52:24,2462703096,920193164,torchyyy,BrennaNoel143
991772436109709312,991766783471349761,2018-05-02 20:12:29,971556640179834880,2521350480,Vincent27979204,effectually
991772436109676544,991771677427191814,2018-05-02 20:12:29,42059174,291708371,kevebbs,MangerTRFC
991919643571912704,987662077950078977,2018-05-03 05:57:26,1090363058,960867574899728384,POROKUFOLARIN,Typerium_io
991837816916234240,991837655259336705,2018-05-03 00:32:17,722278169454243840,134871898,Skarxaus,sdeddelv
991680213531668480,991679485702496257,2018-05-02 14:06:02,16713361,15463671,SuzanneKelleher,samstein
991882250219409408,991677643560013824,2018-05-03 03:28:51,2584836277,2584836277,Laurenugget5h,Laurenugget5h
991756032165720064,991290884216930304,2018-05-02 19:07:18,2372492442,2282166888,MudkipKingOrCal,LinklsHere
991788768721035270,991786530434945024,2018-05-02 21:17:23,911275894584602625,700653522904154112,Maryam7s,hykd12
991788768704323586,991788416948932609,2018-05-02 21:17:23,163149392,239099705,TStape03,Staytubedtv
991739653400096768,991733920554147840,2018-05-02 18:02:13,2218850387,90672134,Big_Bat_32,Wizards_DnD
991739653400252417,991710980815179776,2018-05-02 18:02:13,4407600639,182398325,InglouriousGwen,JonLemire
991739653421137921,991716320210227200,2018-05-02 18:02:13,701103876108378112,26235265,LH44Fan1,MercedesAMGF1
991788768729300992,991787592331874304,2018-05-02 21:17:23,20403577,2215074798,whackkat,elderbrother_
991300543707525120,991300542293999616,2018-05-01 12:57:21,963853371181551622,963853371181551622,jjongonthisday,jjongonthisday
991756032161599488,991746895885291521,2018-05-02 19:07:18,117276584,138238435,orangehamster13,Caitlynesque
991805118097084417,991134628424626178,2018-05-02 22:22:21,823359196913659905,738080573365702657,bobfromtherite,robreiner
991854162123067393,991696956610301952,2018-05-03 01:37:14,863913327277330436,15335534,ZaxxonGalaxian,jimgeraghty
991723266283835393,991692754164989953,2018-05-02 16:57:06,2591723966,759628932,oboulares,PedlowSamuel
991837821097922560,991832454079176704,2018-05-03 00:32:18,750736309136785408,3133746774,audr6y,eren_akerejola
991772440266145792,991772306958704640,2018-05-02 20:12:30,906928752101339136,858042007650013184,morexidols,pickyvod
991756036380901376,991755570305748993,2018-05-02 19:07:19,939005705146613760,757169036652269568,JerrysShowTime,TomssTimes
991788772919533569,991788597396299777,2018-05-02 21:17:24,3303072435,3238641808,I_SNIPEZHD,anomalyxd
991788772911210496,991701935010050049,2018-05-02 21:17:24,2320794118,572036272,Mizzzzle__,BROKEBENG
991788772902785029,991784504535773184,2018-05-02 21:17:24,991520834543063041,21302878,MilburyKeith,IndyCar
991723270473895936,991723023760703488,2018-05-02 16:57:07,990941632789757953,2179971092,TAEHYUNGS_K,INTLWORLDrp
991617346220503040,991615720185360385,2018-05-02 09:56:13,19150701,19150701,MsiDouglas,MsiDouglas
991903281583607809,991903011122266112,2018-05-03 04:52:25,375392097,4853460178,akirafaye_,allyannahteus
991919656159010818,991917880873807872,2018-05-03 05:57:29,989902105,864322508148940800,NattalieParis,skinnyriahcarey
991919656142344192,991919255124938752,2018-05-03 05:57:29,2980130621,3051020546,Showtime_Shad3,__badguytwin
991870511507492865,991870417265680385,2018-05-03 02:42:12,983424835,762253093,Ferggg22,pmaz_
991870511482273792,991870182502027264,2018-05-03 02:42:12,21808942,287902485,Zoo757,rebel_witacause
991870511494856706,991866981937700864,2018-05-03 02:42:12,613153755,40519997,jgonzo0110,ochocinco
991788772898504706,991764785229332480,2018-05-02 21:17:24,850392910436683776,755677202,Tadgh99,NathanLerner
991723270457065473,991718500220719104,2018-05-02 16:57:07,842859334597976064,9427572,PozCobb,LisaMei62
913610134307323904,913609132963356673,2017-09-29 03:43:24,701607056,483557299,MelanieLBBH,
991837825287970816,991837539794219008,2018-05-03 00:32:19,1487531623,2179971092,WnSongMino,INTLWORLDrp
991837825296351232,991835267190480896,2018-05-03 00:32:19,4879758695,954141074678788096,DEADINTITAN,xfrostymilkteax
991739657598599170,991735895811346432,2018-05-02 18:02:14,1065554666,101794533,SANSKARSHARMA73,Sheffalee
992700650734702598,992700139016990720,2018-05-05 09:40:53,954688236915367936,895610528,doctorkini,shivuvivek
992461226113486848,992461220371402752,2018-05-04 17:49:30,165482524,165482524,ItsUncleStephen,ItsUncleStephen
991870511515828224,991481016593408001,2018-05-03 02:42:12,984176488986574853,476584465,MAgoebere,AlwellPhaedra
991788697401126912,991783596179501056,2018-05-02 21:17:06,1858317830,833032643893723138,CarlKKansinde,m3thadd1ct
992733661534588929,991719651443785728,2018-05-05 11:52:03,2820494671,2268515402,WaveringLight_,HashtagPurr
991919656146530304,991883061682888705,2018-05-03 05:57:29,965596638222929920,871608556377612288,StKripbtc,LuHua10
991919656142360577,991849907593142272,2018-05-03 05:57:29,92651402,3463517892,tymcmuffin,LoneStarDestiny
991895445231161344,991895342999330816,2018-05-03 04:21:17,285948789,285948789,KingTrillaX,KingTrillaX
991837825279676416,991619422325559296,2018-05-03 00:32:19,439616260,15592380,NancyFromCanada,Kim_Larocque
991739657586184193,991715481072668672,2018-05-02 18:02:14,773139401908060160,2830475330,lanisdimples,_eciruam
992684718197002241,992543403245297664,2018-05-05 08:37:34,150772220,281161254,Greena88,ElioPace
991788701595439104,991786223562702848,2018-05-02 21:17:07,17821827,2781561128,NinersNation,whyyyytho
992701000455684096,992700239260913664,2018-05-05 09:42:16,332100029,1188782744,ramoroaswi,Abi_Maila
991864245850648576,991858736569470976,2018-05-03 02:17:18,884201370760478720,308247387,HobackSara,tjhinny
991854166279516161,991839306883911680,2018-05-03 01:37:15,24363452,2267670910,Paris__G,nebulajo
992684722382950400,992673532181086208,2018-05-05 08:37:35,4763666715,882922285,jiminsgcfs,viewjimins
992684722395398144,992684709959225344,2018-05-05 08:37:35,616761263,616761263,thebloodyawful,thebloodyawful
991805122295533568,991777387095379968,2018-05-02 22:22:22,245566922,876360235446829056,sugarosete,JackDixonXX
991772470255521794,991766968092053505,2018-05-02 20:12:37,98693484,712442801011744774,MetsOfficials,ComicReliefCast
991837825271255040,991820723235819521,2018-05-03 00:32:19,707507084,355820674,2ForgetUs,AriMEden
991886865111306241,991886596310908928,2018-05-03 03:47:11,719636141578842112,2430874128,astrotsc,emilycastano_
991854166313177089,991850076896153601,2018-05-03 01:37:15,101821656,15931637,horsecrazybean,jonkarl
991805122303922176,991755366793916417,2018-05-02 22:22:22,581527929,8976672,jasonrroberts2,bryanhead
992717366655143937,986303188587425794,2018-05-05 10:47:18,967720583764037632,25073877,JanineM17661745,realDonaldTrump
991788777092894720,991776965458833408,2018-05-02 21:17:25,2742505042,592730371,dad365online,JackPosobiec
991870515680657408,991757028065464321,2018-05-03 02:42:13,3179330696,18065236,tijanihassan84,CeeHawk
991772444460437505,991750413153009664,2018-05-02 20:12:31,834111101465829376,972574751708164096,heonypot,owosasuke
991854166300676097,991853658504613889,2018-05-03 01:37:15,12914842,60163100,Alysson,sffcorgi
991772444468838406,991763061924081665,2018-05-02 20:12:31,2964110165,201654400,KhanyaTamse,gracehousetwit
992668381349367808,992666404368220165,2018-05-05 07:32:39,805505572607029249,17756037,RealRozzzlyn,WonderWoman934
991821450729242625,991707722570719233,2018-05-02 23:27:15,31138528,1367531,Wisermeister,FoxNews
992684722366038017,992684199453716482,2018-05-05 08:37:35,892511392753795072,915511883377000448,YanaGutierrezzz,charlie_lising
992723427042742272,992704215582674944,2018-05-05 11:11:23,294532115,294532115,PauCostaF,PauCostaF
991853993277181953,991748818856173569,2018-05-03 01:36:34,2425551401,169686021,HildaHealing,kanyewest
991870515701727232,991869479834472448,2018-05-03 02:42:13,981808903443894272,14075928,itsjustafacade,TheOnion
991870515693338625,991809653980966913,2018-05-03 02:42:13,987797256,25073877,NonMatthew,realDonaldTrump
991772448654688256,991771505104076800,2018-05-02 20:12:32,2969305069,2969305069,kafei,kafei
991756040566857728,991745135531757568,2018-05-02 19:07:20,9469272,2213761746,mzrascoff,GeertPlas
991903289980600320,991897051746123777,2018-05-03 04:52:27,24586338,432299523,KellOnEarth7,ImJenHanson
991700273218441216,991514524195880966,2018-05-02 15:25:44,195253877,4613033540,D_Gaspar,svndy_v
991730457787023361,991730454347722752,2018-05-02 17:25:41,2362148689,2362148689,itsAryan_,itsAryan_
992717370840973312,992643257220808705,2018-05-05 10:47:19,2988851420,141527741,ManojSri9,prakashraaj
991756040550191104,991755894584238080,2018-05-02 19:07:20,1410991699,366628849,JayneLaura1,FrogAlaPeche
991756040537608192,991752272249065477,2018-05-02 19:07:20,765269604444823553,791935229820751875,emblasometimes,EommaBubbles
991756118190907392,991538437286133760,2018-05-02 19:07:39,2907308615,2907308615,stefmasc,stefmasc
991750883024277504,991342076880195584,2018-05-02 18:46:51,27019170,14345566,mogwynfeather,TheBloggess
992668381366116352,992532009212940289,2018-05-05 07:32:39,986089124535984128,2748119533,BoneDaddy1106,FightOstin
992668381349232642,992615808181321728,2018-05-05 07:32:39,4114674372,3742717158,KlassyCassi,LindseyyMeadows
991919660349181952,991915815590080512,2018-05-03 05:57:30,358487984,387951037,A1_Tezo,sdawayy
991805122304004098,991732293361336321,2018-05-02 22:22:22,2859811797,117213402,amanee_b,Your_AugustRush
991756040541822977,991755831950610432,2018-05-02 19:07:20,3037609216,1395338214,JustChillingDom,hashtagugly
991772448692588546,991771840023580672,2018-05-02 20:12:32,317979614,1917731,ChunxOfEarth,thehill
991837621331611651,991836015290732544,2018-05-03 00:31:31,133085565,862650386133512192,tiffanyrow_,__W31RD02
991739661797281792,991739538216275969,2018-05-02 18:02:15,912191250,544447052,iamcstanley,life_of_mrey
991772037373943808,991771800341286915,2018-05-02 20:10:54,991239341337870336,991239341337870336,notearsleftcry1,notearsleftcry1
991772037373943808,991771800341286915,2018-05-02 20:10:54,991239341337870336,991239341337870336,notearsleftcry1,notearsleftcry1
991870515684896768,991868834318446592,2018-05-03 02:42:13,321703881,814061786,AmberWalton92s,nfinley96
992668385564602368,992668108262227968,2018-05-05 07:32:40,986939608352083970,939656178316873728,yanniwett,halabytrey
991886869292969984,991886771196702720,2018-05-03 03:47:12,2347161271,822097101832286208,suciedaddy,holontrap
991821454923649024,991821186521747459,2018-05-02 23:27:16,2255889769,2255889769,beIIarosee,beIIarosee
991788781278842880,991324695306780673,2018-05-02 21:17:26,304353949,925330766657138688,dancrissjack,_Meli88a
991788781312372738,991787502146150403,2018-05-02 21:17:26,82359455,76779724,recknick,spiritofshankly
991794168442839043,991778931182309376,2018-05-02 21:38:51,383335695,758399126585368581,jamesbill25,EFCFansCorner_
933453601711771649,933290762015358976,2017-11-22 21:54:16,4118507714,4118507714,rubyadidas,rubyadidas
991886869280440321,991867917099659264,2018-05-03 03:47:12,986453517761220608,2854057473,Pamela19537094,EvolucionUV
991781665230983169,991558658579349504,2018-05-02 20:49:10,2957214987,250827256,BaldyNFL,JenHale504
991854170473840641,991809653980966913,2018-05-03 01:37:16,2266841402,25073877,MrsOpie88,realDonaldTrump
991723274647359490,991721331925364736,2018-05-02 16:57:08,988560881175875584,991532112108023808,Mortysuncle,Whitedonte1
992701008865255424,992680582311170050,2018-05-05 09:42:18,750603526267498496,941322446979809281,Cloudfxiry,indomymenfess
988082092268371969,988082078234247171,2018-04-22 15:48:23,3237058406,3237058406,dreaminjunnee,dreaminjunnee
991903290005733377,991902617050669057,2018-05-03 04:52:27,31197211,31197211,CarolynsGeekOut,CarolynsGeekOut
991788785481404417,991787564733517825,2018-05-02 21:17:27,915305563847786497,42227444,ingloriousdon,PaulObrienUSA
991788785481461762,991776333100302337,2018-05-02 21:17:27,904051508257452032,358545917,LisaDollar,Cernovich
991886869267857408,991884432335241216,2018-05-03 03:47:12,1539628770,503887191,Litlyss16,mackenziereeve2
991805126489919488,991805014300557319,2018-05-02 22:22:23,4409252517,987947937840975872,ardabeycigim,kubrahanimben
991739665995546624,991587420020719616,2018-05-02 18:02:16,858661366906867712,335141638,MissJayy8412,BTS_twt
991756044761223169,991755880256372736,2018-05-02 19:07:21,4352416882,624199768,brainroidmude,Shushuttoo
991774767421280257,991743358312861696,2018-05-02 20:21:45,12980002,25073877,Trump417,realDonaldTrump
991772452857540608,991772270111674371,2018-05-02 20:12:33,991726673161834497,270899412,bronwenallen94,justsomegymfan
991530939217047552,991528507254755328,2018-05-02 04:12:52,991379844108816386,926268241655271424,lhemom,Rolltideroll197
991756044748644353,991755811738259459,2018-05-02 19:07:21,14159157,14159157,standardman,standardman
991788785481535489,991788611631595520,2018-05-02 21:17:27,935010770148102144,991776988112154624,ithinkthomasded,SHUTUPKONNOR
992684734969823233,992682672693460997,2018-05-05 08:37:38,1492044919,342605080,darren_gilmore,dmc3970
992684734965829632,992540677027323905,2018-05-05 08:37:38,956298018017423360,3028497418,LOSTGRVNDE,droopdolan
991772452857483264,991704915901800448,2018-05-02 20:12:33,75464944,28171788,AVMaiorino,KathrynTappen
991805130671521795,991804491015114757,2018-05-02 22:22:24,711712353,760049923341611008,afcbally,BucksWriter
991903294183403521,991899724906102786,2018-05-03 04:52:28,15100219,208725869,GenePark,TaylorLorenz
991756044752834560,991755823759155200,2018-05-02 19:07:21,64967532,950002466602606592,xxheun_o,HusseinEwatomi
991772452882657280,991771958181183488,2018-05-02 20:12:33,3239942459,844758529,Frogman980,Vibrantankles
991466518654476288,991466191536377858,2018-05-01 23:56:53,214411666,169686021,kelechnekoff,kanyewest
991739665995714560,991557003343380480,2018-05-02 18:02:16,844688968541229057,37532342,EdgardBerganzo,OMGLove
991739665974689792,991736647879483392,2018-05-02 18:02:16,575351973,237047303,mxlougleek,BenSPLATT
991729516669231105,991531318042284034,2018-05-02 17:21:56,4690581056,614134623,shivanijaipur,punitgoenka
991902578366529536,991901321853730817,2018-05-03 04:49:37,2968425968,2968425968,GFRIEND06,GFRIEND06
991919672940376064,991918502733754368,2018-05-03 05:57:33,1118023975,725181250252595200,Candice_LB98,cait_marie_17
991804200228147200,991803656424050688,2018-05-02 22:18:42,168209032,168209032,MrArsenicTM,MrArsenicTM
992693847359610881,992693300208398336,2018-05-05 09:13:51,20044440,20044440,Edourdoo,Edourdoo
992701017253801985,992700612826427392,2018-05-05 09:42:20,1108260266,114274058,ThaDymPiece,_CHAMPJAMES
992684739168382978,992682886703673345,2018-05-05 08:37:39,172160601,301227225,TheBrokenChapo,Matador_Shark
991870524073619458,990505203043463168,2018-05-03 02:42:15,17620536,113758100,lollie5555,DennisDMZ
991723278854172673,991364006677045248,2018-05-02 16:57:09,91794017,38607877,Scott719,RealBigDaddyD
991467204599218176,991466506725744642,2018-05-01 23:59:36,924071219825119232,169686021,newblackvirus,kanyewest
992709069612859392,992708030297923585,2018-05-05 10:14:20,711384968572710913,711384968572710913,lollipopssuck,lollipopssuck
991886873495732225,991885841290047489,2018-05-03 03:47:13,787890995061030913,2296514614,DemonKingHiei,WorthlessBaka
991886873466306560,991865892869783554,2018-05-03 03:47:13,747757292620111872,981728328,AngelizabethAU,derridalicious
991805130705133568,991629110643445761,2018-05-02 22:22:24,588467134,1367531,amandaactuallyY,FoxNews
991801845843742720,991801749185941509,2018-05-02 22:09:21,460672589,29011011,Slugn_,ehjovan
991837837866680320,991836237051940865,2018-05-03 00:32:22,229671616,132533271,mainland,echosmith
912898060497440769,896948251491835904,2017-09-27 04:33:53,270714952,270714952,_AlyssaLauren,_AlyssaLauren
991732048950898688,991725918229090305,2018-05-02 17:32:00,989813736394371072,797008374332321792,bardamuu,Challengeitnow
992668398126620672,992667987789451264,2018-05-05 07:32:43,45806408,45806408,jessbrammar,jessbrammar
991723283031699456,991720406116651008,2018-05-02 16:57:10,85129378,136300373,elechner1,AaronBlake
991903302559281153,991901804781858816,2018-05-03 04:52:30,887888844590170114,3703577355,metaprise_apps,Vladimir520Ant
992717387597217792,992713816181010432,2018-05-05 10:47:23,3424393198,4084362441,RNayleska,milenaellis1
991854178879332353,991844577454637056,2018-05-03 01:37:18,1210092776,3418687283,Majin_151,DreaminErryDay
